customer_id,segment,n_transactions,total_revenue_gbp,avg_order_value_gbp,actual_return_rate,predicted_return_prob,first_order,last_order,stated_order_frequency_12m,active_years,annual_orders,annual_gross_margin_gbp,expected_return_cost_gbp,intervention_spend_gbp,annual_contribution_gbp,clv_gbp,risk_segment,annual_gross_margin_gbp_policy,expected_return_cost_gbp_policy,intervention_spend_gbp_policy,annual_contribution_gbp_policy,clv_gbp_policy,clv_uplift_gbp
5841,Repeat,15,1875.39,125.026,0.2,0.3029,2024-02-14,2025-12-16,19,1.8754,7.9982,299.994,116.9214,0.0,183.0726,357.2734,Medium_Risk,299.994,116.9214,0.0,183.0726,357.2734,0.0
5842,First_Time,4,705.51,176.3775,0.25,0.3173,2024-05-17,2025-09-03,1,1.6208,2.4679,130.5849,51.8648,0.0,78.7201,153.6254,Medium_Risk,130.5849,51.8648,0.0,78.7201,153.6254,0.0
5843,First_Time,9,620.31,68.9233,0.2222,0.3954,2024-03-23,2025-12-16,1,1.7714,5.0808,105.0548,57.5012,0.0,47.5536,92.8028,Medium_Risk,105.0548,57.5012,0.0,47.5536,92.8028,0.0
5844,First_Time,11,805.86,73.26,0.1818,0.3886,2024-01-19,2025-10-03,1,1.9466,5.6508,124.1942,66.1835,0.0,58.0108,113.2104,Medium_Risk,124.1942,66.1835,0.0,58.0108,113.2104,0.0
5845,Repeat,15,1634.83,108.9887,0.2,0.2717,2024-01-06,2025-09-11,18,1.9822,7.5673,247.4261,87.6718,0.0,159.7543,311.767,Medium_Risk,247.4261,87.6718,0.0,159.7543,311.767,0.0
5846,First_Time,7,588.6,84.0857,0.4286,0.3397,2024-03-04,2025-12-06,1,1.8234,3.839,96.8406,44.2481,0.0,52.5925,102.6364,Medium_Risk,96.8406,44.2481,0.0,52.5925,102.6364,0.0
5847,First_Time,11,966.65,87.8773,0.3636,0.4003,2024-05-17,2025-12-21,1,1.6208,6.7867,178.9201,95.7844,0.0,83.1357,162.2426,High_Risk,178.9201,71.8383,32.237,74.8448,146.0626,-16.1801
5848,Repeat,10,1317.85,131.785,0.3,0.3242,2024-02-22,2025-09-09,19,1.8535,5.3951,213.299,88.5494,0.0,124.7496,243.4539,Medium_Risk,213.299,88.5494,0.0,124.7496,243.4539,0.0
5849,First_Time,11,1715.75,155.9773,0.3636,0.3614,2024-01-11,2025-11-09,1,1.9685,5.588,261.4789,119.3375,0.0,142.1414,277.3947,Medium_Risk,261.4789,119.3375,0.0,142.1414,277.3947,0.0
5850,Repeat,7,658.33,94.0471,0.2857,0.3032,2024-02-12,2025-12-30,16,1.8809,3.7216,105.0022,42.2245,0.0,62.7777,122.5133,Medium_Risk,105.0022,42.2245,0.0,62.7777,122.5133,0.0
5851,First_Time,6,789.26,131.5433,0.0,0.3066,2024-03-07,2025-12-10,1,1.8152,3.3054,130.4422,51.2195,0.0,79.2226,154.6062,Medium_Risk,130.4422,51.2195,0.0,79.2226,154.6062,0.0
5852,Wholesale,6,476.07,79.345,0.3333,0.0503,2024-08-25,2025-10-12,45,1.347,4.4543,106.0272,7.2369,0.0,98.7903,192.7932,Low_Risk,106.0272,7.2369,0.0,98.7903,192.7932,0.0
5853,Repeat,8,979.8,122.475,0.25,0.2299,2024-05-27,2025-12-21,15,1.5934,5.0206,184.4701,54.6639,0.0,129.8062,253.322,Low_Risk,184.4701,54.6639,0.0,129.8062,253.322,0.0
5854,Repeat,7,782.99,111.8557,0.2857,0.2288,2024-01-18,2025-10-01,16,1.9493,3.5909,120.5002,35.8638,0.0,84.6364,165.1714,Low_Risk,120.5002,35.8638,0.0,84.6364,165.1714,0.0
5855,Repeat,10,1363.04,136.304,0.0,0.2452,2024-01-27,2025-11-13,15,1.9247,5.1956,212.4539,66.5144,0.0,145.9395,284.8068,Low_Risk,212.4539,66.5144,0.0,145.9395,284.8068,0.0
5856,Repeat,6,737.85,122.975,0.0,0.2772,2024-02-18,2025-12-25,19,1.8645,3.2181,118.7223,42.412,0.0,76.3103,148.9226,Medium_Risk,118.7223,42.412,0.0,76.3103,148.9226,0.0
5857,First_Time,9,1077.07,119.6744,0.4444,0.4094,2024-01-09,2025-10-30,1,1.974,4.5593,163.6892,86.573,0.0,77.1162,150.4954,High_Risk,163.6892,64.9298,21.6566,77.1028,150.4693,-0.0261
5858,First_Time,10,971.29,97.129,0.4,0.3878,2024-05-25,2025-12-10,1,1.5989,6.2543,182.2416,93.3731,0.0,88.8685,173.4305,Medium_Risk,182.2416,93.3731,0.0,88.8685,173.4305,0.0
5859,First_Time,8,690.39,86.2988,0.375,0.3381,2024-02-19,2025-12-24,1,1.8617,4.2971,111.2492,50.4132,0.0,60.8361,118.724,Medium_Risk,111.2492,50.4132,0.0,60.8361,118.724,0.0
5860,Repeat,7,618.57,88.3671,0.1429,0.2044,2024-02-19,2025-11-03,19,1.8617,3.7599,99.6762,27.2285,0.0,72.4477,141.3846,Low_Risk,99.6762,27.2285,0.0,72.4477,141.3846,0.0
5861,Repeat,9,1339.59,148.8433,0.4444,0.2944,2024-02-24,2025-09-29,18,1.848,4.87,217.4601,81.141,0.0,136.3191,266.0322,Medium_Risk,217.4601,81.141,0.0,136.3191,266.0322,0.0
5862,Repeat,4,706.86,176.715,0.0,0.2428,2024-05-31,2025-05-23,12,1.5825,2.5277,134.0038,40.7286,0.0,93.2752,182.0302,Low_Risk,134.0038,40.7286,0.0,93.2752,182.0302,0.0
5863,First_Time,11,2128.04,193.4582,0.2727,0.3993,2024-02-05,2025-11-07,1,1.9001,5.7893,335.9942,166.9177,0.0,169.0766,329.9597,Medium_Risk,335.9942,166.9177,0.0,169.0766,329.9597,0.0
5864,Repeat,12,2154.51,179.5425,0.0833,0.309,2024-06-02,2025-12-06,19,1.577,7.6094,409.8619,158.3521,0.0,251.5098,490.8315,Medium_Risk,409.8619,158.3521,0.0,251.5098,490.8315,0.0
5865,Repeat,8,1416.65,177.0812,0.25,0.3522,2024-02-03,2025-11-04,18,1.9055,4.1983,223.0308,98.3025,0.0,124.7283,243.4122,Medium_Risk,223.0308,98.3025,0.0,124.7283,243.4122,0.0
5866,Repeat,7,1334.21,190.6014,0.4286,0.2656,2024-04-15,2025-11-20,19,1.7084,4.0974,234.2886,77.4822,0.0,156.8064,306.014,Medium_Risk,234.2886,77.4822,0.0,156.8064,306.014,0.0
5867,Repeat,9,1116.31,124.0344,0.3333,0.2189,2024-01-24,2025-11-23,18,1.9329,4.6562,173.2573,48.8283,0.0,124.4291,242.8283,Low_Risk,173.2573,48.8283,0.0,124.4291,242.8283,0.0
5868,First_Time,9,1112.86,123.6511,0.2222,0.2898,2024-01-01,2025-11-05,1,1.9959,4.5093,167.2725,62.4373,0.0,104.8352,204.59,Medium_Risk,167.2725,62.4373,0.0,104.8352,204.59,0.0
5869,Repeat,10,1118.44,111.844,0.4,0.2729,2024-03-20,2025-12-05,18,1.7796,5.6192,188.5432,66.9329,0.0,121.6102,237.3272,Medium_Risk,188.5432,66.9329,0.0,121.6102,237.3272,0.0
5870,Repeat,11,897.41,81.5827,0.3636,0.2732,2024-04-18,2025-11-15,19,1.7002,6.4698,158.3473,58.4281,0.0,99.9192,194.9964,Medium_Risk,158.3473,58.4281,0.0,99.9192,194.9964,0.0
5871,First_Time,14,1605.72,114.6943,0.1429,0.3073,2024-04-07,2025-12-11,1,1.7303,8.091,278.3968,110.9896,0.0,167.4072,326.7019,Medium_Risk,278.3968,110.9896,0.0,167.4072,326.7019,0.0
5872,First_Time,6,1024.24,170.7067,0.3333,0.4526,2024-05-16,2025-12-17,1,1.6235,3.6956,189.2599,107.4616,0.0,81.7983,159.6327,High_Risk,189.2599,80.5962,17.5542,91.1095,177.8039,18.1712
5873,Repeat,12,1220.09,101.6742,0.1667,0.2898,2024-02-09,2025-11-26,19,1.8891,6.3522,193.7556,73.805,0.0,119.9506,234.0883,Medium_Risk,193.7556,73.805,0.0,119.9506,234.0883,0.0
5874,Repeat,8,1296.79,162.0988,0.375,0.2936,2024-03-27,2025-12-27,17,1.7604,4.5443,220.9887,81.6945,0.0,139.2942,271.8383,Medium_Risk,220.9887,81.6945,0.0,139.2942,271.8383,0.0
5875,Repeat,14,1236.6,88.3286,0.2857,0.2576,2024-01-20,2025-12-20,19,1.9439,7.2021,190.8457,65.7147,0.0,125.131,244.1982,Medium_Risk,190.8457,65.7147,0.0,125.131,244.1982,0.0
5876,First_Time,15,1546.63,103.1087,0.4,0.4319,2024-01-04,2025-11-10,1,1.9877,7.5465,233.4325,132.2792,0.0,101.1533,197.4048,High_Risk,233.4325,99.2094,35.8458,98.3773,191.9872,-5.4175
5877,Repeat,9,1472.32,163.5911,0.3333,0.2833,2024-01-27,2025-11-16,18,1.9247,4.676,229.4871,81.8183,0.0,147.6688,288.1816,Medium_Risk,229.4871,81.8183,0.0,147.6688,288.1816,0.0
5878,Repeat,9,1589.73,176.6367,0.3333,0.2777,2024-01-09,2025-11-09,14,1.974,4.5593,241.6015,83.9784,0.0,157.623,307.6077,Medium_Risk,241.6015,83.9784,0.0,157.623,307.6077,0.0
5879,Repeat,13,1967.37,151.3362,0.2308,0.26,2024-01-01,2025-11-21,16,1.9959,6.5134,295.7127,97.3143,0.0,198.3984,387.1824,Medium_Risk,295.7127,97.3143,0.0,198.3984,387.1824,0.0
5880,Repeat,7,781.74,111.6771,0.4286,0.3138,2024-02-29,2025-11-19,12,1.8344,3.816,127.8495,52.1969,0.0,75.6526,147.6391,Medium_Risk,127.8495,52.1969,0.0,75.6526,147.6391,0.0
5881,First_Time,6,1069.9,178.3167,0.1667,0.2744,2024-01-19,2025-06-17,1,1.9466,3.0823,164.8865,56.5966,0.0,108.2899,211.3321,Medium_Risk,164.8865,56.5966,0.0,108.2899,211.3321,0.0
5882,Repeat,10,2921.3,292.13,0.2,0.2163,2024-01-17,2025-12-11,18,1.9521,5.1227,448.9501,118.305,0.0,330.6452,645.2673,Low_Risk,448.9501,118.305,0.0,330.6452,645.2673,0.0
5883,First_Time,8,819.91,102.4888,0.125,0.3551,2024-02-09,2025-10-07,1,1.8891,4.2348,130.2053,60.7006,0.0,69.5047,135.6412,Medium_Risk,130.2053,60.7006,0.0,69.5047,135.6412,0.0
5884,Wholesale,12,1014.86,84.5717,0.0833,0.0747,2024-01-02,2025-07-29,46,1.9932,6.0206,152.7518,15.3303,0.0,137.4215,268.1835,Low_Risk,152.7518,15.3303,0.0,137.4215,268.1835,0.0
5885,Repeat,11,1582.03,143.8209,0.4545,0.2783,2024-02-04,2025-06-30,19,1.9028,5.7809,249.4258,88.2298,0.0,161.1961,314.5806,Medium_Risk,249.4258,88.2298,0.0,161.1961,314.5806,0.0
5886,Repeat,8,633.2,79.15,0.25,0.2729,2024-03-18,2025-05-25,15,1.7851,4.4816,106.4155,39.3822,0.0,67.0333,130.8182,Medium_Risk,106.4155,39.3822,0.0,67.0333,130.8182,0.0
5887,Repeat,9,960.48,106.72,0.4444,0.289,2024-02-09,2025-12-16,17,1.8891,4.7641,152.5284,57.6243,0.0,94.9041,185.2091,Medium_Risk,152.5284,57.6243,0.0,94.9041,185.2091,0.0
5888,Wholesale,10,920.67,92.067,0.1,0.0804,2024-02-15,2025-06-05,45,1.8727,5.3399,147.4889,15.7695,0.0,131.7195,257.0558,Low_Risk,147.4889,15.7695,0.0,131.7195,257.0558,0.0
5889,Repeat,7,499.17,71.31,0.1429,0.3277,2024-02-04,2025-10-03,19,1.9028,3.6788,78.7001,35.5144,0.0,43.1856,84.2785,Medium_Risk,78.7001,35.5144,0.0,43.1856,84.2785,0.0
5890,Repeat,8,965.1,120.6375,0.125,0.2282,2024-01-30,2025-11-23,14,1.9165,4.1743,151.0726,44.5007,0.0,106.5719,207.9794,Low_Risk,151.0726,44.5007,0.0,106.5719,207.9794,0.0
5891,Repeat,4,319.84,79.96,0.25,0.3145,2024-09-16,2025-12-07,19,1.2868,3.1085,74.567,31.7542,0.0,42.8128,83.5509,Medium_Risk,74.567,31.7542,0.0,42.8128,83.5509,0.0
5892,Repeat,13,2364.79,181.9069,0.2308,0.2504,2024-02-02,2025-11-14,19,1.9083,6.8124,371.7674,116.3033,0.0,255.4641,498.5484,Medium_Risk,371.7674,116.3033,0.0,255.4641,498.5484,0.0
5893,Repeat,13,1995.87,153.5285,0.3077,0.2962,2024-01-15,2025-10-29,19,1.9576,6.6409,305.8706,114.554,0.0,191.3165,373.3619,Medium_Risk,305.8706,114.554,0.0,191.3165,373.3619,0.0
5894,First_Time,8,777.62,97.2025,0.5,0.4216,2024-06-20,2025-08-02,1,1.5277,5.2366,152.702,85.0453,0.0,67.6567,132.0347,High_Risk,152.702,63.784,24.8737,64.0443,124.9851,-7.0496
5895,Repeat,12,1617.89,134.8242,0.25,0.3026,2024-02-15,2025-08-02,19,1.8727,6.4079,259.1817,100.2216,0.0,158.9601,310.217,Medium_Risk,259.1817,100.2216,0.0,158.9601,310.217,0.0
5896,First_Time,10,981.33,98.133,0.6,0.4061,2024-02-29,2025-11-17,1,1.8344,5.4515,160.4914,86.0065,0.0,74.4849,145.3602,High_Risk,160.4914,64.5049,25.8946,70.0919,136.7872,-8.573
5897,Wholesale,5,799.85,159.97,0.0,0.0491,2024-05-15,2025-12-02,48,1.6263,3.0745,147.5481,9.1295,0.0,138.4186,270.1294,Low_Risk,147.5481,9.1295,0.0,138.4186,270.1294,0.0
5898,First_Time,4,508.85,127.2125,0.5,0.3135,2024-07-16,2025-07-02,1,1.4565,2.7462,104.8068,42.204,0.0,62.6028,122.172,Medium_Risk,104.8068,42.204,0.0,62.6028,122.172,0.0
5899,Wholesale,15,1706.47,113.7647,0.1333,0.0872,2024-01-08,2025-09-21,49,1.9767,7.5883,258.984,29.3097,0.0,229.6743,448.2186,Low_Risk,258.984,29.3097,0.0,229.6743,448.2186,0.0
5900,Repeat,6,1482.17,247.0283,0.6667,0.3321,2024-03-28,2025-09-01,19,1.7577,3.4136,252.9732,103.1292,0.0,149.844,292.4266,Medium_Risk,252.9732,103.1292,0.0,149.844,292.4266,0.0
5901,Repeat,7,1482.21,211.7443,0.1429,0.2598,2024-05-15,2025-09-12,16,1.6263,4.3043,273.4228,87.9226,0.0,185.5002,362.0111,Medium_Risk,273.4228,87.9226,0.0,185.5002,362.0111,0.0
5902,Repeat,9,1044.8,116.0889,0.1111,0.2618,2024-03-16,2025-05-13,19,1.7906,5.0264,175.0519,59.39,0.0,115.6619,225.7188,Medium_Risk,175.0519,59.39,0.0,115.6619,225.7188,0.0
5903,First_Time,16,2034.3,127.1438,0.375,0.4138,2024-01-19,2025-08-31,1,1.9466,8.2194,313.514,166.6446,0.0,146.8694,286.6215,High_Risk,313.514,124.9834,39.0422,149.4883,291.7325,5.111
5904,First_Time,11,776.18,70.5618,0.1818,0.2921,2024-02-09,2025-12-17,1,1.8891,5.8228,123.2608,49.6573,0.0,73.6034,143.6401,Medium_Risk,123.2608,49.6573,0.0,73.6034,143.6401,0.0
5905,First_Time,8,690.92,86.365,0.375,0.4259,2024-03-19,2025-07-18,1,1.7823,4.4885,116.2943,66.3918,0.0,49.9025,97.3867,High_Risk,116.2943,49.7938,21.3203,45.1801,88.1709,-9.2158
5906,Repeat,18,2184.64,121.3689,0.1667,0.2638,2024-02-09,2025-12-01,19,1.8891,9.5283,346.9303,118.0702,0.0,228.8601,446.6297,Medium_Risk,346.9303,118.0702,0.0,228.8601,446.6297,0.0
5907,Repeat,9,2002.17,222.4633,0.4444,0.2833,2025-01-30,2025-12-14,19,0.9144,9.8421,656.8496,229.6676,0.0,427.182,833.6629,Medium_Risk,656.8496,229.6676,0.0,427.182,833.6629,0.0
5908,Repeat,8,1152.26,144.0325,0.25,0.2946,2024-01-17,2025-11-26,18,1.9521,4.0982,177.0812,66.3013,0.0,110.7799,216.1915,Medium_Risk,177.0812,66.3013,0.0,110.7799,216.1915,0.0
5909,First_Time,8,639.3,79.9125,0.125,0.3116,2024-01-10,2025-12-13,1,1.9713,4.0583,97.2935,41.0577,0.0,56.2358,109.7463,Medium_Risk,97.2935,41.0577,0.0,56.2358,109.7463,0.0
5910,First_Time,10,1161.12,116.112,0.2,0.3604,2024-04-27,2025-12-30,1,1.6756,5.9681,207.8917,97.097,0.0,110.7947,216.2204,Medium_Risk,207.8917,97.097,0.0,110.7947,216.2204,0.0
5911,Repeat,5,275.12,55.024,0.2,0.283,2024-03-22,2025-04-02,13,1.7741,2.8183,46.522,18.9504,0.0,27.5716,53.8071,Medium_Risk,46.522,18.9504,0.0,27.5716,53.8071,0.0
5912,Wholesale,7,644.75,92.1071,0.0,0.0598,2024-01-19,2025-06-23,46,1.9466,3.596,99.365,7.8938,0.0,91.4712,178.5097,Low_Risk,99.365,7.8938,0.0,91.4712,178.5097,0.0
5913,Repeat,15,1489.24,99.2827,0.2667,0.274,2024-04-07,2025-11-12,18,1.7303,8.6689,258.2017,93.2185,0.0,164.9832,321.9714,Medium_Risk,258.2017,93.2185,0.0,164.9832,321.9714,0.0
5914,Repeat,11,1040.84,94.6218,0.2727,0.2656,2024-02-02,2025-10-15,19,1.9083,5.7643,163.6299,57.5832,0.0,106.0467,206.9544,Medium_Risk,163.6299,57.5832,0.0,106.0467,206.9544,0.0
5915,Repeat,15,2241.8,149.4533,0.2667,0.2581,2024-06-26,2025-10-13,18,1.5113,9.9253,445.0095,145.5371,0.0,299.4724,584.4324,Medium_Risk,445.0095,145.5371,0.0,299.4724,584.4324,0.0
5916,First_Time,6,723.71,120.6183,0.6667,0.427,2024-03-31,2025-03-16,1,1.7495,3.4296,124.101,68.4114,0.0,55.6895,108.6804,High_Risk,124.101,51.3086,16.2905,56.5019,110.2657,1.5854
5917,Wholesale,7,1084.04,154.8629,0.1429,0.0747,2024-03-30,2025-06-16,49,1.7522,3.9949,185.5995,17.5263,0.0,168.0732,328.0015,Low_Risk,185.5995,17.5263,0.0,168.0732,328.0015,0.0
5918,Repeat,14,1858.77,132.7693,0.2857,0.2446,2024-01-22,2025-10-11,17,1.9384,7.2225,287.6762,90.0477,0.0,197.6285,385.6799,Low_Risk,287.6762,90.0477,0.0,197.6285,385.6799,0.0
5919,First_Time,13,1516.94,116.6877,0.3846,0.3364,2024-02-05,2025-11-13,1,1.9001,6.8419,239.5082,104.3693,0.0,135.1389,263.729,Medium_Risk,239.5082,104.3693,0.0,135.1389,263.729,0.0
5920,Repeat,16,2483.42,155.2138,0.25,0.2518,2024-06-05,2025-12-25,19,1.5688,10.199,474.9053,151.0501,0.0,323.8552,632.0165,Medium_Risk,474.9053,151.0501,0.0,323.8552,632.0165,0.0
5921,First_Time,12,1007.32,83.9433,0.5,0.386,2024-01-09,2025-12-20,1,1.974,6.0791,153.0889,79.5035,0.0,73.5854,143.6048,Medium_Risk,153.0889,79.5035,0.0,73.5854,143.6048,0.0
5922,Wholesale,10,1974.33,197.433,0.3,0.076,2024-01-30,2025-12-08,49,1.9165,5.2179,309.0532,29.1945,0.0,279.8587,546.1555,Low_Risk,309.0532,29.1945,0.0,279.8587,546.1555,0.0
5923,First_Time,20,3451.94,172.597,0.35,0.3504,2024-01-01,2025-10-07,1,1.9959,10.0206,518.8564,227.9198,0.0,290.9366,567.7744,Medium_Risk,518.8564,227.9198,0.0,290.9366,567.7744,0.0
5924,Repeat,9,1324.64,147.1822,0.4444,0.2929,2024-03-07,2025-12-09,17,1.8152,4.9581,218.9252,81.3554,0.0,137.5698,268.473,Medium_Risk,218.9252,81.3554,0.0,137.5698,268.473,0.0
5925,First_Time,4,503.18,125.795,0.5,0.3752,2025-03-16,2025-12-30,1,0.7912,5.0554,190.7818,92.0482,0.0,98.7336,192.6827,Medium_Risk,190.7818,92.0482,0.0,98.7336,192.6827,0.0
5926,Repeat,6,666.53,111.0883,0.1667,0.2978,2024-03-24,2025-05-30,18,1.7687,3.3924,113.0573,43.8248,0.0,69.2325,135.11,Medium_Risk,113.0573,43.8248,0.0,69.2325,135.11,0.0
5927,Repeat,11,1479.33,134.4845,0.5455,0.3039,2024-02-19,2025-10-16,16,1.8617,5.9085,238.3788,92.5908,0.0,145.788,284.5111,Medium_Risk,238.3788,92.5908,0.0,145.788,284.5111,0.0
5928,Repeat,8,774.96,96.87,0.125,0.3026,2024-02-12,2025-09-28,16,1.8809,4.2533,123.6044,49.435,0.0,74.1694,144.7445,Medium_Risk,123.6044,49.435,0.0,74.1694,144.7445,0.0
5929,Repeat,13,967.47,74.4208,0.0769,0.2934,2024-01-05,2025-10-19,18,1.9849,6.5493,146.2214,58.7021,0.0,87.5193,170.7975,Medium_Risk,146.2214,58.7021,0.0,87.5193,170.7975,0.0
5930,Repeat,7,358.66,51.2371,0.2857,0.2834,2024-02-13,2025-10-12,13,1.8782,3.727,57.2889,23.6965,0.0,33.5924,65.5569,Medium_Risk,57.2889,23.6965,0.0,33.5924,65.5569,0.0
5931,First_Time,7,985.66,140.8086,0.4286,0.4048,2024-04-03,2025-03-01,1,1.7413,4.02,169.8171,87.5129,0.0,82.3042,160.62,High_Risk,169.8171,65.6347,19.0952,85.0872,166.0511,5.4311
5932,First_Time,4,661.97,165.4925,0.5,0.4561,2024-09-03,2025-08-27,1,1.3224,3.0248,150.1767,86.1262,0.0,64.0506,124.9972,High_Risk,150.1767,64.5946,14.368,71.2141,138.9772,13.9799
5933,First_Time,12,1365.7,113.8083,0.25,0.3374,2024-01-17,2025-11-26,1,1.9521,6.1473,209.883,91.9578,0.0,117.9252,230.1357,Medium_Risk,209.883,91.9578,0.0,117.9252,230.1357,0.0
5934,Wholesale,9,1312.85,145.8722,0.2222,0.0754,2024-02-13,2025-10-19,46,1.8782,4.7919,209.702,20.068,0.0,189.6339,370.0782,Low_Risk,209.702,20.068,0.0,189.6339,370.0782,0.0
5935,First_Time,7,806.89,115.27,0.4286,0.357,2024-06-17,2025-04-18,1,1.5359,4.5575,157.6024,72.9672,0.0,84.6353,165.1691,Medium_Risk,157.6024,72.9672,0.0,84.6353,165.1691,0.0
5936,Repeat,12,1226.09,102.1742,0.3333,0.2668,2024-07-04,2025-12-29,19,1.4894,8.057,246.9647,86.5584,0.0,160.4063,313.0394,Medium_Risk,246.9647,86.5584,0.0,160.4063,313.0394,0.0
5937,Repeat,6,833.75,138.9583,0.3333,0.2865,2024-06-16,2025-12-24,19,1.5387,3.8995,162.559,59.3584,0.0,103.2006,201.4001,Medium_Risk,162.559,59.3584,0.0,103.2006,201.4001,0.0
5938,First_Time,12,2395.4,199.6167,0.4167,0.459,2024-04-20,2025-07-18,1,1.6947,7.0808,424.0322,241.7093,0.0,182.323,355.8106,High_Risk,424.0322,181.282,33.6337,209.1166,408.0994,52.2889
5939,First_Time,10,1291.41,129.141,0.2,0.4154,2024-05-21,2025-11-15,1,1.6099,6.2117,240.6569,128.2496,0.0,112.4073,219.3674,High_Risk,240.6569,96.1872,29.5057,114.964,224.3568,4.9894
5940,First_Time,8,520.01,65.0012,0.375,0.3445,2024-01-02,2025-12-23,1,1.9932,4.0137,78.2694,37.6818,0.0,40.5875,79.2082,Medium_Risk,78.2694,37.6818,0.0,40.5875,79.2082,0.0
5941,Repeat,8,1380.68,172.585,0.25,0.2428,2024-01-26,2025-10-27,19,1.9274,4.1506,214.8977,65.4141,0.0,149.4836,291.7233,Low_Risk,214.8977,65.4141,0.0,149.4836,291.7233,0.0
5942,First_Time,11,1440.88,130.9891,0.3636,0.3439,2024-03-09,2025-12-13,1,1.8097,6.0783,238.8569,105.2487,0.0,133.6082,260.7417,Medium_Risk,238.8569,105.2487,0.0,133.6082,260.7417,0.0
5943,First_Time,6,1188.01,198.0017,0.6667,0.3892,2024-01-16,2025-12-04,1,1.9548,3.0693,182.3196,88.1705,0.0,94.1491,183.7358,Medium_Risk,182.3196,88.1705,0.0,94.1491,183.7358,0.0
5944,Repeat,12,1060.61,88.3842,0.1667,0.2944,2024-01-11,2025-10-08,18,1.9685,6.096,161.6361,63.5865,0.0,98.0495,191.3476,Medium_Risk,161.6361,63.5865,0.0,98.0495,191.3476,0.0
5945,Wholesale,9,1356.38,150.7089,0.1111,0.085,2024-01-22,2025-10-26,48,1.9384,4.643,209.9228,22.6024,0.0,187.3204,365.5633,Low_Risk,209.9228,22.6024,0.0,187.3204,365.5633,0.0
5946,First_Time,10,888.41,88.841,0.6,0.378,2024-02-21,2025-07-28,1,1.8563,5.3872,143.5804,72.4818,0.0,71.0986,138.7517,Medium_Risk,143.5804,72.4818,0.0,71.0986,138.7517,0.0
5947,First_Time,8,959.59,119.9488,0.125,0.4752,2024-03-02,2025-08-29,1,1.8289,4.3743,157.4058,96.6194,0.0,60.7864,118.6271,High_Risk,157.4058,72.4646,20.7777,64.1635,125.2177,6.5907
5948,First_Time,10,1026.41,102.641,0.5,0.3958,2024-01-26,2025-10-28,1,1.9274,5.1882,159.7569,83.0041,0.0,76.7528,149.7862,Medium_Risk,159.7569,83.0041,0.0,76.7528,149.7862,0.0
5949,Repeat,9,1443.74,160.4156,0.3333,0.2693,2024-02-07,2025-10-01,17,1.8946,4.7504,228.6096,77.5749,0.0,151.0346,294.7501,Medium_Risk,228.6096,77.5749,0.0,151.0346,294.7501,0.0
5950,Repeat,9,536.01,59.5567,0.2222,0.263,2024-04-17,2025-06-30,17,1.7029,5.285,94.4265,35.2327,0.0,59.1938,115.5192,Medium_Risk,94.4265,35.2327,0.0,59.1938,115.5192,0.0
5951,First_Time,14,1991.54,142.2529,0.4286,0.3873,2024-02-06,2025-07-16,1,1.8973,7.3788,314.8961,155.1411,0.0,159.755,311.7684,Medium_Risk,314.8961,155.1411,0.0,159.755,311.7684,0.0
5952,First_Time,8,1138.59,142.3238,0.375,0.4142,2024-09-16,2025-12-06,1,1.2868,6.217,265.4489,139.8507,0.0,125.5982,245.1099,High_Risk,265.4489,104.888,29.5309,131.03,255.7104,10.6004
5953,Repeat,20,3128.38,156.419,0.2,0.3041,2024-01-08,2025-12-24,19,1.9767,10.1177,474.7815,182.3098,0.0,292.4717,570.7702,Medium_Risk,474.7815,182.3098,0.0,292.4717,570.7702,0.0
5954,Repeat,6,644.39,107.3983,0.0,0.2383,2024-09-12,2025-10-27,18,1.2977,4.6234,148.9642,46.373,0.0,102.5912,200.2108,Low_Risk,148.9642,46.373,0.0,102.5912,200.2108,0.0
5955,First_Time,8,897.38,112.1725,0.25,0.3407,2024-01-07,2025-08-21,1,1.9795,4.0415,136.0033,60.2501,0.0,75.7532,147.8355,Medium_Risk,136.0033,60.2501,0.0,75.7532,147.8355,0.0
5956,Repeat,6,959.8,159.9667,0.5,0.2395,2024-02-03,2025-07-24,13,1.9055,3.1487,151.1064,45.6131,0.0,105.4933,205.8745,Low_Risk,151.1064,45.6131,0.0,105.4933,205.8745,0.0
5957,First_Time,12,1694.4,141.2,0.3333,0.3768,2024-02-17,2025-12-10,1,1.8672,6.4267,272.2344,130.5816,0.0,141.6528,276.4412,Medium_Risk,272.2344,130.5816,0.0,141.6528,276.4412,0.0
5958,First_Time,7,556.35,79.4786,0.5714,0.3076,2024-02-17,2025-12-16,1,1.8672,3.7489,89.3872,37.2652,0.0,52.122,101.7182,Medium_Risk,89.3872,37.2652,0.0,52.122,101.7182,0.0
5959,Repeat,15,2492.99,166.1993,0.2,0.2781,2024-01-23,2025-12-27,19,1.9357,7.7493,386.3782,135.0603,0.0,251.3179,490.457,Medium_Risk,386.3782,135.0603,0.0,251.3179,490.457,0.0
5960,Repeat,8,983.87,122.9838,0.375,0.2364,2024-02-08,2025-12-08,18,1.8919,4.2287,156.0167,47.5297,0.0,108.487,211.7167,Low_Risk,156.0167,47.5297,0.0,108.487,211.7167,0.0
5961,Repeat,8,794.81,99.3513,0.25,0.2245,2024-06-29,2025-11-20,18,1.5031,5.3224,158.6363,46.9188,0.0,111.7175,218.0211,Low_Risk,158.6363,46.9188,0.0,111.7175,218.0211,0.0
